,foundation,test_r2,train_r2,alpha,l1_ratio
161,Fairness,0.01114784765990684,0.017446546856379364,8.674969189564564e-05,0.99
162,Loyalty,0.1021220984492841,0.07449383103413287,8.207993142995316e-05,0.99
163,Authority,0.0640106007658604,0.05375175684365374,8.88559791875677e-05,0.9
164,Purity,0.1208074470626771,0.08539488971579723,4.419138640987258e-05,0.99
165,Care,0.0715178207492031,0.056165822559926526,5.643811671920784e-06,0.3
166,Fairness,0.017661606616314773,0.015445256768999549,9.73594260469864e-05,0.99
167,Loyalty,0.058643923552491484,0.0845671433288403,7.925212797911733e-05,0.99
168,Authority,0.03276805692485141,0.06302404556957364,4.886237468505741e-05,0.9
169,Purity,0.10751082519191857,0.08848360162337454,1.5990408621727435e-05,0.5
170,Care,0.05917526543983653,0.05811983149120614,6.9493061047191045e-06,0.3
171,Fairness,0.021207463591152442,0.014849264337144397,4.226253274207418e-05,0.9
172,Loyalty,0.07578447610961303,0.08153630561765379,8.263754343562621e-05,0.99
173,Authority,0.06991859764166553,0.05141431774819294,7.680961892028834e-05,0.9
174,Purity,0.08670324077936264,0.09405929527191836,9.257645004276052e-06,0.5
175,Care,0.0422421298634863,0.06214186335867011,3.8991665330744e-06,0.5
176,Fairness,0.011328588170409826,0.01820645460649739,8.07762402321581e-05,0.99
177,Loyalty,0.059004235809917205,0.08643926528899448,1.3405339449808866e-05,0.5
178,Authority,0.032929052009976534,0.06261484837278752,2.670781898052208e-05,0.5
179,Purity,0.09196055391689784,0.09220600773842313,1.1185493803282529e-05,0.3
180,Care,0.03997215480176364,0.06242199018764316,1.2486663283396732e-05,0.3
181,Fairness,0.0008538564627982304,0.017240378472680562,0.00010500136503831774,0.99
182,Loyalty,0.056656463721385886,0.08383431516384166,6.874851066137591e-05,0.99
183,Authority,0.05075177685683607,0.056860077549622634,2.5036822415245455e-05,0.3
184,Purity,0.034216739143831054,0.10446031862485383,1.8443080634446754e-05,0.7
185,Care,0.05542279054024035,0.05942180625230198,2.0693310971914045e-05,0.99
186,Fairness,0.004391409281272574,0.017850239798569256,0.00010667998645686776,0.99
187,Loyalty,0.056636475128168606,0.08845979062632403,2.533725657513442e-05,0.9
188,Authority,0.03502080226367543,0.06326505357253864,0.00010606823254906627,0.99
189,Purity,0.07457384540867673,0.09611127862667423,6.331820039464842e-06,0.5
190,Care,0.04627077930820689,0.0608899617128541,4.63042389989125e-05,0.99
191,Fairness,0.017457653596618217,0.01432526770275544,9.491990911961316e-05,0.99
192,Loyalty,0.09241701926870083,0.07761357936869173,1.1306313825896037e-05,0.5
193,Authority,0.07231176700567177,0.050996563070284995,6.477159318449343e-05,0.99
194,Purity,0.060152055234660606,0.09844842673206189,9.32921876627068e-06,0.5
195,Care,0.051893027635515065,0.06122107362008744,6.753219276178515e-06,0.3
196,Fairness,0.005075634260961137,0.022345940216454863,2.5237139791542124e-05,0.99
197,Loyalty,0.08560980793999695,0.0795889258900645,4.146318878847235e-05,0.9
198,Authority,0.04993171253356177,0.05796972173829362,6.323476145298702e-05,0.9
199,Purity,0.1352569345026381,0.08150201934498869,1.1939395295880029e-05,0.5
200,Care,0.04069249036417222,0.063085481116819,1.1376459212050112e-05,0.3
201,Fairness,0.014324552324806006,0.018075644763627774,7.854702326067028e-05,0.99
202,Loyalty,0.012726896546201405,0.09579620077699236,9.579707222017237e-05,0.99
203,Authority,0.010218540226480166,0.06811536942328733,6.512468922532611e-05,0.9
204,Purity,0.03581318296426872,0.10380039774319805,5.8067960218099916e-05,0.9
205,Care,0.002406995309113924,0.07450174625171102,5.877691601097923e-05,0.99
206,Fairness,-0.0108781160012279,0.026330890093463344,5.6195755991693305e-05,0.99
207,Loyalty,0.0688398898418563,0.08428402064049179,5.551527008452128e-05,0.99
208,Authority,0.04131203099300551,0.06075172754447555,5.294157184149434e-05,0.99
209,Purity,0.0765224076368427,0.09575104124677003,8.384081272407906e-06,0.5
210,Care,0.09227510986132603,0.0495814681958433,5.50602404390313e-06,0.3
211,Fairness,0.019824941567427867,0.013952655594898333,9.487323280747704e-05,0.99
212,Loyalty,0.10332676299567523,0.07375637956796866,1.3296135343362077e-05,0.3
213,Authority,0.06963851756509465,0.048617043871337806,0.00010515510768476837,0.9
214,Purity,0.11336011314868377,0.08561325634865391,1.0356819081608054e-05,0.5
215,Care,0.06017874024968484,0.05864978920099162,1.2963254284578875e-05,0.7
216,Fairness,0.018673363647122465,0.014111649540275328,9.668293521583229e-05,0.99
217,Loyalty,0.08759016835799649,0.07895859618581302,1.0284784831254771e-05,0.5
218,Authority,0.029547326671877983,0.061063470988337865,4.102366270672422e-05,0.7
219,Purity,0.09979459481509068,0.09030103786428334,1.1490785050042258e-05,0.3
220,Care,0.06226016740729989,0.058895349880911496,5.49750771970798e-06,0.5
221,Fairness,0.011785538496422387,0.01976965699584443,6.345241861398315e-06,0.3
222,Loyalty,0.07691702134538314,0.08232515051775213,1.0117386531341717e-05,0.5
223,Authority,0.06241601873766023,0.05367683890803587,0.0001046137771395615,0.99
224,Purity,0.07761789761784144,0.09717057657539963,3.8238369295208924e-05,0.99
225,Care,0.07693129501844664,0.05253122511715891,2.733499531631037e-05,0.9
226,Fairness,0.0036023111497307525,0.020873794830071235,5.5109797887052915e-06,0.3
227,Loyalty,0.07449097786952386,0.08153779551486906,8.49954767966847e-05,0.99
228,Authority,0.05742249231608976,0.05559057404092216,5.516688819068951e-05,0.7
229,Purity,0.10362719430501055,0.08959928095580227,1.120179383073422e-05,0.3
230,Care,0.039003376311296245,0.06319313647851732,9.551124897711763e-06,0.3
231,Fairness,0.00908610726974568,0.01799577733144342,9.868470056461521e-05,0.99
232,Loyalty,0.05368432539971735,0.08915985800734116,1.0163252450425411e-05,0.5
233,Authority,0.03524994176330787,0.06205077119189206,7.848521742881148e-05,0.9
234,Purity,0.07230323227478852,0.09802624373492685,9.684647539476e-06,0.5
235,Care,0.019962716408193693,0.06753045014103631,2.5809675016442288e-05,0.9
236,Fairness,0.0022397512919809515,0.019453721375191968,0.00010030937775504319,0.99
237,Loyalty,0.0878235682368318,0.07822951706531489,5.946421750380404e-05,0.99
238,Authority,0.05572368352503487,0.05601547287618347,9.826236212624518e-05,0.99
239,Purity,0.07641483723493281,0.09313620203091588,1.3790206045086917e-05,0.7
240,Care,0.05731071440086044,0.05998138477072301,1.631315746752369e-05,0.9
241,Fairness,0.014385837456741601,0.0165289926667469,9.103403667881225e-05,0.99
242,Loyalty,0.08062767107034474,0.08003761979708235,1.9505591319546446e-05,0.7
243,Authority,0.046102919920222085,0.058182107538055305,0.00011369614175683449,0.99
244,Purity,0.08041561101479844,0.09612787367227704,7.930851751528795e-06,0.5
245,Care,0.04573128902904333,0.062362367473538405,6.181179258821007e-06,0.3
246,Fairness,0.018452219750980103,0.017344601270469773,5.2280665719042874e-05,0.99
247,Loyalty,0.06632705635985192,0.08541241400811483,3.894712550158713e-05,0.9
248,Authority,0.05905118871258819,0.05591761336185874,5.698269410871764e-05,0.9
249,Purity,0.07743901974241241,0.09558526254085076,1.2017432049467209e-05,0.5
