,foundation,test_r2,train_r2,alpha,l1_ratio
163,Authority,0.01019017004906242,0.026443595727878022,2.605336317422078e-06,0.99
164,Purity,0.031019988281906552,0.033323872639824614,5.107769211527543e-06,0.99
165,Care,-0.002588064695351777,0.02552816709128425,1.488978984721048e-06,0.7
166,Fairness,0.0008565594470478777,0.008596613384690754,4.2956118953828606e-05,0.99
167,Loyalty,0.011189613937937826,0.027642616041461787,4.174822054243927e-06,0.99
168,Authority,0.011231573557142549,0.02511917245794193,4.845613674200179e-06,0.99
169,Purity,0.03113359983799846,0.03326866152714569,2.1958441910174325e-06,0.99
170,Care,0.011522173455015716,0.016903577966971617,2.553819148127103e-05,0.99
171,Fairness,0.0032922389793399454,0.007137905867995675,5.694051640982625e-05,0.99
172,Loyalty,0.032363007647715714,0.024863761240264015,4.82796377719498e-06,0.99
173,Authority,0.02529883819861034,0.022180780159561486,6.967577809080569e-06,0.99
174,Purity,0.0365802745431858,0.03156486989449658,4.949139100705317e-06,0.99
175,Care,-0.000992985861115292,0.022927929126003832,1.7637661251334136e-05,0.99
176,Fairness,0.004610528148657589,0.01007191066446489,3.47357278019816e-05,0.99
177,Loyalty,0.018794547787723603,0.02467774407341561,4.1792798748649405e-07,0.5
178,Authority,0.017054764644506837,0.023392146866948238,3.5317650030698464e-07,0.7
179,Purity,0.027733945473547683,0.032063147197475494,6.966954760384518e-07,0.5
180,Care,0.015701397189171296,0.020407811562286216,1.619263669832244e-05,0.99
181,Fairness,0.003769948002810941,0.008891937277872297,5.223109773223924e-06,0.1
182,Loyalty,0.010454875412877151,0.027561283779417356,1.6663720431229567e-06,0.99
183,Authority,0.008425541579736184,0.026168265923359302,4.476156336842699e-06,0.99
184,Purity,0.001866279148214578,0.03911818021446356,3.645051257579914e-06,0.99
185,Care,0.015233442319206869,0.017155593166983674,2.729541443259815e-06,0.3
186,Fairness,0.003030561068418036,0.01104503829478376,4.670066525534889e-06,0.1
187,Loyalty,0.009691704800401713,0.029663093757297476,2.589671629333207e-06,0.99
188,Authority,0.01069532017381647,0.02624456192377389,4.65096219209612e-06,0.99
189,Purity,0.024957743548191358,0.03186663034891868,6.414110136174833e-07,0.9
190,Care,0.011962121474820564,0.02056681308925934,1.6981483919560492e-05,0.99
191,Fairness,0.006197310396019673,0.004071739202390345,6.921059139708263e-05,0.99
